,Position,Track Name,Artist,Streams,date,region,spotify_id
3758,9.0,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,5098977.0,2017-12-22--2017-12-29,us,3T7dNA7O8c3Axj5WyDNcH3
3759,10.0,Candy Paint,Post Malone,5082627.0,2017-12-22--2017-12-29,us,42CeaId2XNlxugDvyqHfDf
3760,11.0,Havana,Camila Cabello,5020326.0,2017-12-22--2017-12-29,us,0ofbQMrRDsUaVKq2mGLEAb
3761,12.0,XO Tour Llif3,Lil Uzi Vert,4871200.0,2017-12-22--2017-12-29,us,7GX5flRQZVHRAGd6B4TmDO
3762,13.0,River (feat. Ed Sheeran),Eminem,4728587.0,2017-12-22--2017-12-29,us,5UEnHoDYpsxlfzWLZIc7LD
3763,14.0,Bank Account,21 Savage,4696762.0,2017-12-22--2017-12-29,us,2fQrGHiQOvpL9UgPvtYy6G
3764,15.0,Let You Down,NF,4353532.0,2017-12-22--2017-12-29,us,6mrKP2jyIQmM0rw6fQryjr
3765,16.0,Too Good At Goodbyes,Sam Smith,4345047.0,2017-12-22--2017-12-29,us,1mXVgsBdtIVeCLJnSnmtdV
3766,17.0,MotorSport,Migos,4283590.0,2017-12-22--2017-12-29,us,1YZfcVLbbJwfizR5cDOp3q
3767,18.0,PICK IT UP (feat. A$AP Rocky),Famous Dex,4249112.0,2017-12-22--2017-12-29,us,3ncgNpxLoBQ65ABk4djDyd
3768,19.0,Last Christmas,Wham!,4247409.0,2017-12-22--2017-12-29,us,2FRnf9qhLbvw8fu4IBXx78
3769,20.0,Perfect,Ed Sheeran,4240483.0,2017-12-22--2017-12-29,us,0tgVpDi06FyKpA1z0VMD4v
3770,21.0,It's the Most Wonderful Time of the Year,Andy Williams,4101683.0,2017-12-22--2017-12-29,us,5hslUAKq9I9CG2bAulFkHN
3771,22.0,Congratulations,Post Malone,4089383.0,2017-12-22--2017-12-29,us,3a1lNhkSLSkpJE4MSHpDu9
3772,23.0,Modern Slavery,Huncho Jack,4051455.0,2017-12-22--2017-12-29,us,7J6bnDDitOwfelaJNixHhL
3773,24.0,Jingle Bell Rock,Bobby Helms,4039109.0,2017-12-22--2017-12-29,us,1cImYkHOQMFE7AZC9aOk4y
3774,25.0,Codeine Dreaming (feat. Lil Wayne),Kodak Black,3933328.0,2017-12-22--2017-12-29,us,4DTpngLjoHj5gFxEZFeD3J
3775,26.0,Dubai Shit,Huncho Jack,3925518.0,2017-12-22--2017-12-29,us,6urLjX35oXXRYtcH1b3dCh
3776,27.0,1-800-273-8255,Logic,3885999.0,2017-12-22--2017-12-29,us,5tz69p7tJuGPeMGwNTxYuV
3777,28.0,HUMBLE.,Kendrick Lamar,3879405.0,2017-12-22--2017-12-29,us,7KXjTSCq5nL1LoYtL7XAwS
3778,29.0,Black & Chinese,Huncho Jack,3861235.0,2017-12-22--2017-12-29,us,628Ueb4sRiXApObhcU9iPU
3779,30.0,Plain Jane,A$AP Ferg,3835344.0,2017-12-22--2017-12-29,us,4dVpf9jZjcORqGTLUaeYj9
3780,1.0,rockstar,Post Malone,10134471.0,2017-12-29--2018-01-05,us,7wGoVu4Dady5GV0Sv4UIsx
3781,2.0,No Limit,G-Eazy,7090891.0,2017-12-29--2018-01-05,us,2DQ1ITjI0YoLFzuADN1ZBW
3782,3.0,I Fall Apart,Post Malone,6673907.0,2017-12-29--2018-01-05,us,75ZvA4QfFiZvzhj2xkaWAh
3783,4.0,Bartier Cardi (feat. 21 Savage),Cardi B,6624198.0,2017-12-29--2018-01-05,us,75FDPwaULRdYDn4StFN2rT
3784,5.0,Gucci Gang,Lil Pump,5975507.0,2017-12-29--2018-01-05,us,43ZyHQITOjhciSUUNPVRHc
3785,6.0,Him & I (with Halsey),G-Eazy,5915005.0,2017-12-29--2018-01-05,us,5k38wzpLb15YgncyWdTZE4
3786,7.0,Ric Flair Drip (& Metro Boomin),Offset,5896347.0,2017-12-29--2018-01-05,us,7sO5G9EABYOXQKNPNiE9NR
3787,8.0,Havana,Camila Cabello,5563102.0,2017-12-29--2018-01-05,us,0ofbQMrRDsUaVKq2mGLEAb
3788,9.0,Candy Paint,Post Malone,4960836.0,2017-12-29--2018-01-05,us,42CeaId2XNlxugDvyqHfDf
3789,10.0,XO Tour Llif3,Lil Uzi Vert,4904234.0,2017-12-29--2018-01-05,us,7GX5flRQZVHRAGd6B4TmDO
3790,11.0,Codeine Dreaming (feat. Lil Wayne),Kodak Black,4602782.0,2017-12-29--2018-01-05,us,4DTpngLjoHj5gFxEZFeD3J
3791,12.0,Let You Down,NF,4601417.0,2017-12-29--2018-01-05,us,6mrKP2jyIQmM0rw6fQryjr
3792,13.0,Bank Account,21 Savage,4589775.0,2017-12-29--2018-01-05,us,2fQrGHiQOvpL9UgPvtYy6G
3793,14.0,Wolves,Selena Gomez,4445106.0,2017-12-29--2018-01-05,us,7EmGUiUaOSGDnUUQUDrOXC
3794,15.0,PICK IT UP (feat. A$AP Rocky),Famous Dex,4426379.0,2017-12-29--2018-01-05,us,3ncgNpxLoBQ65ABk4djDyd
3795,16.0,River (feat. Ed Sheeran),Eminem,4326022.0,2017-12-29--2018-01-05,us,5UEnHoDYpsxlfzWLZIc7LD
3796,17.0,Young Dumb & Broke,Khalid,4319972.0,2017-12-29--2018-01-05,us,5Z3GHaZ6ec9bsiI5BenrbY
3797,18.0,MotorSport,Migos,4306236.0,2017-12-29--2018-01-05,us,1YZfcVLbbJwfizR5cDOp3q
3798,19.0,Perfect,Ed Sheeran,4273504.0,2017-12-29--2018-01-05,us,0tgVpDi06FyKpA1z0VMD4v
3799,20.0,Too Good At Goodbyes,Sam Smith,4269340.0,2017-12-29--2018-01-05,us,1mXVgsBdtIVeCLJnSnmtdV
3800,21.0,New Rules,Dua Lipa,4251568.0,2017-12-29--2018-01-05,us,2ekn2ttSfGqwhhate0LSR0
3801,22.0,LOVE. FEAT. ZACARI.,Kendrick Lamar,4211074.0,2017-12-29--2018-01-05,us,6PGoSes0D9eUDeeAafB2As
3802,23.0,HUMBLE.,Kendrick Lamar,4162605.0,2017-12-29--2018-01-05,us,7KXjTSCq5nL1LoYtL7XAwS
3803,24.0,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,4143866.0,2017-12-29--2018-01-05,us,7iDa6hUg2VgEL1o1HjmfBn
3804,25.0,Congratulations,Post Malone,4116779.0,2017-12-29--2018-01-05,us,3a1lNhkSLSkpJE4MSHpDu9
3805,26.0,Plain Jane,A$AP Ferg,4095476.0,2017-12-29--2018-01-05,us,4dVpf9jZjcORqGTLUaeYj9
3806,27.0,1-800-273-8255,Logic,3995743.0,2017-12-29--2018-01-05,us,5tz69p7tJuGPeMGwNTxYuV
3807,28.0,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,3968044.0,2017-12-29--2018-01-05,us,5AEtlRudpgdT5FtNiuly6Y
3808,29.0,Silence,Marshmello,3793378.0,2017-12-29--2018-01-05,us,7vGuf3Y35N4wmASOKLUVVU
3809,30.0,Bodak Yellow,Cardi B,3791207.0,2017-12-29--2018-01-05,us,2771LMNxwf62FTAdpJMQfM
3810,1.0,rockstar,Post Malone,9855305.0,2018-01-05--2018-01-12,us,7wGoVu4Dady5GV0Sv4UIsx
3811,2.0,Finesse - Remix; feat. Cardi B,Bruno Mars,8504248.0,2018-01-05--2018-01-12,us,3Vo4wInECJQuz9BIBMOu8i
3812,3.0,No Limit,G-Eazy,7685058.0,2018-01-05--2018-01-12,us,2DQ1ITjI0YoLFzuADN1ZBW
3813,4.0,Bartier Cardi (feat. 21 Savage),Cardi B,7439471.0,2018-01-05--2018-01-12,us,75FDPwaULRdYDn4StFN2rT
3814,5.0,I Fall Apart,Post Malone,6971450.0,2018-01-05--2018-01-12,us,75ZvA4QfFiZvzhj2xkaWAh
3815,6.0,Ric Flair Drip (& Metro Boomin),Offset,6419256.0,2018-01-05--2018-01-12,us,7sO5G9EABYOXQKNPNiE9NR
3816,7.0,All The Stars (with SZA),Kendrick Lamar,6406373.0,2018-01-05--2018-01-12,us,66kQ7wr4d2LwwSjr7HXcyr
3817,8.0,Him & I (with Halsey),G-Eazy,6239280.0,2018-01-05--2018-01-12,us,5k38wzpLb15YgncyWdTZE4
3818,9.0,Havana,Camila Cabello,5860925.0,2018-01-05--2018-01-12,us,0ofbQMrRDsUaVKq2mGLEAb
3819,10.0,LOVE. FEAT. ZACARI.,Kendrick Lamar,5657847.0,2018-01-05--2018-01-12,us,6PGoSes0D9eUDeeAafB2As
3820,11.0,Codeine Dreaming (feat. Lil Wayne),Kodak Black,5505158.0,2018-01-05--2018-01-12,us,4DTpngLjoHj5gFxEZFeD3J
3821,12.0,Let You Down,NF,5215443.0,2018-01-05--2018-01-12,us,6mrKP2jyIQmM0rw6fQryjr
3822,13.0,Candy Paint,Post Malone,5110437.0,2018-01-05--2018-01-12,us,42CeaId2XNlxugDvyqHfDf
3823,14.0,Filthy,Justin Timberlake,5048103.0,2018-01-05--2018-01-12,us,1L3NV7VrCiuE8C5QlhdeQL
3824,15.0,Gucci Gang,Lil Pump,4996794.0,2018-01-05--2018-01-12,us,43ZyHQITOjhciSUUNPVRHc
3825,16.0,River (feat. Ed Sheeran),Eminem,4875212.0,2018-01-05--2018-01-12,us,5UEnHoDYpsxlfzWLZIc7LD
3826,17.0,XO Tour Llif3,Lil Uzi Vert,4828478.0,2018-01-05--2018-01-12,us,7GX5flRQZVHRAGd6B4TmDO
3827,18.0,PICK IT UP (feat. A$AP Rocky),Famous Dex,4680932.0,2018-01-05--2018-01-12,us,3ncgNpxLoBQ65ABk4djDyd
3828,19.0,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,4589237.0,2018-01-05--2018-01-12,us,5AEtlRudpgdT5FtNiuly6Y
3829,20.0,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,4497907.0,2018-01-05--2018-01-12,us,7iDa6hUg2VgEL1o1HjmfBn
3830,21.0,MotorSport,Migos,4457378.0,2018-01-05--2018-01-12,us,1YZfcVLbbJwfizR5cDOp3q
3831,22.0,Bank Account,21 Savage,4419534.0,2018-01-05--2018-01-12,us,2fQrGHiQOvpL9UgPvtYy6G
3832,23.0,Wolves,Selena Gomez,4409183.0,2018-01-05--2018-01-12,us,7EmGUiUaOSGDnUUQUDrOXC
3833,24.0,Too Good At Goodbyes,Sam Smith,4362005.0,2018-01-05--2018-01-12,us,1mXVgsBdtIVeCLJnSnmtdV
3834,25.0,Plain Jane,A$AP Ferg,4361670.0,2018-01-05--2018-01-12,us,4dVpf9jZjcORqGTLUaeYj9
3835,26.0,HUMBLE.,Kendrick Lamar,4306140.0,2018-01-05--2018-01-12,us,7KXjTSCq5nL1LoYtL7XAwS
3836,27.0,Sky Walker (feat. Travis Scott),Miguel,4290792.0,2018-01-05--2018-01-12,us,5WoaF1B5XIEnWfmb5NZikf
3837,28.0,Perfect,Ed Sheeran,4268123.0,2018-01-05--2018-01-12,us,0tgVpDi06FyKpA1z0VMD4v
3838,29.0,New Rules,Dua Lipa,4227667.0,2018-01-05--2018-01-12,us,2ekn2ttSfGqwhhate0LSR0
3839,30.0,Congratulations,Post Malone,4113995.0,2018-01-05--2018-01-12,us,3a1lNhkSLSkpJE4MSHpDu9
3840,1.0,rockstar,Post Malone,9029173.0,2018-01-12--2018-01-19,us,7wGoVu4Dady5GV0Sv4UIsx
3841,2.0,Havana (feat. Young Thug),Camila Cabello,7603077.0,2018-01-12--2018-01-19,us,1rfofaqEpACxVEHIZBJe6W
3842,3.0,Finesse - Remix; feat. Cardi B,Bruno Mars,7415653.0,2018-01-12--2018-01-19,us,3Vo4wInECJQuz9BIBMOu8i
3843,4.0,No Limit,G-Eazy,7180976.0,2018-01-12--2018-01-19,us,2DQ1ITjI0YoLFzuADN1ZBW
3844,5.0,Never Be the Same,Camila Cabello,6865390.0,2018-01-12--2018-01-19,us,4eWQlBRaTjPPUlzacqEeoQ
3845,6.0,I Fall Apart,Post Malone,6657315.0,2018-01-12--2018-01-19,us,75ZvA4QfFiZvzhj2xkaWAh
3846,7.0,Bartier Cardi (feat. 21 Savage),Cardi B,6578144.0,2018-01-12--2018-01-19,us,75FDPwaULRdYDn4StFN2rT
3847,8.0,Ric Flair Drip (& Metro Boomin),Offset,6254776.0,2018-01-12--2018-01-19,us,7sO5G9EABYOXQKNPNiE9NR
3848,9.0,All The Stars (with SZA),Kendrick Lamar,6083734.0,2018-01-12--2018-01-19,us,12SJpYZEdj4kzWZ8FPFg4Y
3849,10.0,Him & I (with Halsey),G-Eazy,5682309.0,2018-01-12--2018-01-19,us,5k38wzpLb15YgncyWdTZE4
3850,11.0,LOVE. FEAT. ZACARI.,Kendrick Lamar,5385632.0,2018-01-12--2018-01-19,us,6PGoSes0D9eUDeeAafB2As
3851,12.0,Codeine Dreaming (feat. Lil Wayne),Kodak Black,5278741.0,2018-01-12--2018-01-19,us,4DTpngLjoHj5gFxEZFeD3J
3852,13.0,Let You Down,NF,5102701.0,2018-01-12--2018-01-19,us,6mrKP2jyIQmM0rw6fQryjr
3853,14.0,PICK IT UP (feat. A$AP Rocky),Famous Dex,4912350.0,2018-01-12--2018-01-19,us,3ncgNpxLoBQ65ABk4djDyd
3854,15.0,Candy Paint,Post Malone,4761542.0,2018-01-12--2018-01-19,us,42CeaId2XNlxugDvyqHfDf
3855,16.0,XO Tour Llif3,Lil Uzi Vert,4731679.0,2018-01-12--2018-01-19,us,7GX5flRQZVHRAGd6B4TmDO
3856,17.0,My My My!,Troye Sivan,4518045.0,2018-01-12--2018-01-19,us,2Tq2R8sRftNEqdgJK5HadO
3857,18.0,MotorSport,Migos,4491454.0,2018-01-12--2018-01-19,us,1YZfcVLbbJwfizR5cDOp3q
3858,19.0,Bank Account,21 Savage,4451280.0,2018-01-12--2018-01-19,us,2fQrGHiQOvpL9UgPvtYy6G
3859,20.0,Gucci Gang,Lil Pump,4415024.0,2018-01-12--2018-01-19,us,43ZyHQITOjhciSUUNPVRHc
3860,21.0,River (feat. Ed Sheeran),Eminem,4396983.0,2018-01-12--2018-01-19,us,5UEnHoDYpsxlfzWLZIc7LD
3861,22.0,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,4356135.0,2018-01-12--2018-01-19,us,7iDa6hUg2VgEL1o1HjmfBn
3862,23.0,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,4348017.0,2018-01-12--2018-01-19,us,5AEtlRudpgdT5FtNiuly6Y
3863,24.0,Plain Jane,A$AP Ferg,4284187.0,2018-01-12--2018-01-19,us,4dVpf9jZjcORqGTLUaeYj9
3864,25.0,Stir Fry,Migos,4228882.0,2018-01-12--2018-01-19,us,4fndbjoz1qJyK6JcLdKfzm
3865,26.0,HUMBLE.,Kendrick Lamar,4186347.0,2018-01-12--2018-01-19,us,7KXjTSCq5nL1LoYtL7XAwS
3866,27.0,Sky Walker (feat. Travis Scott),Miguel,4169796.0,2018-01-12--2018-01-19,us,5WoaF1B5XIEnWfmb5NZikf
3867,28.0,Wolves,Selena Gomez,4112387.0,2018-01-12--2018-01-19,us,7EmGUiUaOSGDnUUQUDrOXC
3868,29.0,End Game,Taylor Swift,4109073.0,2018-01-12--2018-01-19,us,2x0WlnmfG39ZuDmstl9xfX
3869,30.0,Rewrite The Stars,Zac Efron,4102993.0,2018-01-12--2018-01-19,us,630sXRhIcfwr2e4RdNtjKN
3870,1.0,God's Plan,Drake,26345370.0,2018-01-19--2018-01-26,us,2XW4DbS6NddZxRPm5rMCeY
3871,2.0,rockstar,Post Malone,8635041.0,2018-01-19--2018-01-26,us,7wGoVu4Dady5GV0Sv4UIsx
3872,3.0,Diplomatic Immunity,Drake,8422148.0,2018-01-19--2018-01-26,us,5goGDc74vVREyN8al8CkPh
3873,4.0,Finesse - Remix; feat. Cardi B,Bruno Mars,6831118.0,2018-01-19--2018-01-26,us,3Vo4wInECJQuz9BIBMOu8i
3874,5.0,No Limit,G-Eazy,6657944.0,2018-01-19--2018-01-26,us,2DQ1ITjI0YoLFzuADN1ZBW
3875,6.0,I Fall Apart,Post Malone,6557861.0,2018-01-19--2018-01-26,us,75ZvA4QfFiZvzhj2xkaWAh
3876,7.0,Havana (feat. Young Thug),Camila Cabello,6521146.0,2018-01-19--2018-01-26,us,1rfofaqEpACxVEHIZBJe6W
3877,8.0,Ric Flair Drip (& Metro Boomin),Offset,6355943.0,2018-01-19--2018-01-26,us,7sO5G9EABYOXQKNPNiE9NR
3878,9.0,Bartier Cardi (feat. 21 Savage),Cardi B,5972385.0,2018-01-19--2018-01-26,us,75FDPwaULRdYDn4StFN2rT
3879,10.0,All The Stars (with SZA),Kendrick Lamar,5946526.0,2018-01-19--2018-01-26,us,12SJpYZEdj4kzWZ8FPFg4Y
3880,11.0,Never Be the Same,Camila Cabello,5662604.0,2018-01-19--2018-01-26,us,4eWQlBRaTjPPUlzacqEeoQ
3881,12.0,Him & I (with Halsey),G-Eazy,5494119.0,2018-01-19--2018-01-26,us,5k38wzpLb15YgncyWdTZE4
3882,13.0,Codeine Dreaming (feat. Lil Wayne),Kodak Black,5415717.0,2018-01-19--2018-01-26,us,4DTpngLjoHj5gFxEZFeD3J
3883,14.0,PICK IT UP (feat. A$AP Rocky),Famous Dex,5281454.0,2018-01-19--2018-01-26,us,3ncgNpxLoBQ65ABk4djDyd
3884,15.0,LOVE. FEAT. ZACARI.,Kendrick Lamar,5178866.0,2018-01-19--2018-01-26,us,6PGoSes0D9eUDeeAafB2As
3885,16.0,Let You Down,NF,5113990.0,2018-01-19--2018-01-26,us,6mrKP2jyIQmM0rw6fQryjr
3886,17.0,Stir Fry,Migos,4927600.0,2018-01-19--2018-01-26,us,4fndbjoz1qJyK6JcLdKfzm
3887,18.0,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,4712749.0,2018-01-19--2018-01-26,us,7iDa6hUg2VgEL1o1HjmfBn
3888,19.0,Candy Paint,Post Malone,4675445.0,2018-01-19--2018-01-26,us,42CeaId2XNlxugDvyqHfDf
3889,20.0,XO Tour Llif3,Lil Uzi Vert,4640030.0,2018-01-19--2018-01-26,us,7GX5flRQZVHRAGd6B4TmDO
3890,21.0,Sick Boy,The Chainsmokers,4620927.0,2018-01-19--2018-01-26,us,7jqDzXJS0K0Re8uphYNit0
3891,22.0,Rewrite The Stars,Zac Efron,4517483.0,2018-01-19--2018-01-26,us,630sXRhIcfwr2e4RdNtjKN
3892,23.0,Sky Walker (feat. Travis Scott),Miguel,4466078.0,2018-01-19--2018-01-26,us,5WoaF1B5XIEnWfmb5NZikf
3893,24.0,Plain Jane,A$AP Ferg,4365077.0,2018-01-19--2018-01-26,us,4dVpf9jZjcORqGTLUaeYj9
3894,25.0,MotorSport,Migos,4356230.0,2018-01-19--2018-01-26,us,1YZfcVLbbJwfizR5cDOp3q
3895,26.0,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,4346609.0,2018-01-19--2018-01-26,us,5AEtlRudpgdT5FtNiuly6Y
3896,27.0,Bank Account,21 Savage,4300419.0,2018-01-19--2018-01-26,us,2fQrGHiQOvpL9UgPvtYy6G
3897,28.0,River (feat. Ed Sheeran),Eminem,4291324.0,2018-01-19--2018-01-26,us,5UEnHoDYpsxlfzWLZIc7LD
3898,29.0,Congratulations,Post Malone,4142267.0,2018-01-19--2018-01-26,us,3a1lNhkSLSkpJE4MSHpDu9
3899,30.0,HUMBLE.,Kendrick Lamar,4088656.0,2018-01-19--2018-01-26,us,7KXjTSCq5nL1LoYtL7XAwS
3900,1.0,God's Plan,Drake,28708450.0,2018-01-26--2018-02-02,us,2XW4DbS6NddZxRPm5rMCeY
3901,2.0,Stir Fry,Migos,9568918.0,2018-01-26--2018-02-02,us,2UVbBKQOdFAekPTRsnkzcf
3902,3.0,Narcos,Migos,8219211.0,2018-01-26--2018-02-02,us,0wbnC9AUenxp613TYaJsGK
3903,4.0,rockstar,Post Malone,8186295.0,2018-01-26--2018-02-02,us,7wGoVu4Dady5GV0Sv4UIsx
3904,5.0,Finesse - Remix; feat. Cardi B,Bruno Mars,7528351.0,2018-01-26--2018-02-02,us,3Vo4wInECJQuz9BIBMOu8i
3905,6.0,Walk It Talk It,Migos,7147485.0,2018-01-26--2018-02-02,us,6n4U3TlzUGhdSFbUUhTvLP
3906,7.0,I Fall Apart,Post Malone,6547244.0,2018-01-26--2018-02-02,us,75ZvA4QfFiZvzhj2xkaWAh
3907,8.0,Ric Flair Drip (& Metro Boomin),Offset,6440640.0,2018-01-26--2018-02-02,us,7sO5G9EABYOXQKNPNiE9NR
3908,9.0,MotorSport,Migos,6393160.0,2018-01-26--2018-02-02,us,4wFjTWCunQFKtukqrNijEt
3909,10.0,The Middle,Zedd,6122871.0,2018-01-26--2018-02-02,us,09IStsImFySgyp0pIQdqAc
3910,11.0,Mine,Bazzi,6098151.0,2018-01-26--2018-02-02,us,6tHWl8ows5JOZq9Yfaqn3M
3911,12.0,All The Stars (with SZA),Kendrick Lamar,6057884.0,2018-01-26--2018-02-02,us,12SJpYZEdj4kzWZ8FPFg4Y
3912,13.0,BBO (Bad Bitches Only),Migos,6036111.0,2018-01-26--2018-02-02,us,4BHzHISX21PYwGXiBEUQ70
3913,14.0,No Limit,G-Eazy,6013966.0,2018-01-26--2018-02-02,us,2DQ1ITjI0YoLFzuADN1ZBW
3914,15.0,Havana (feat. Young Thug),Camila Cabello,5949366.0,2018-01-26--2018-02-02,us,1rfofaqEpACxVEHIZBJe6W
3915,16.0,Bartier Cardi (feat. 21 Savage),Cardi B,5890467.0,2018-01-26--2018-02-02,us,75FDPwaULRdYDn4StFN2rT
3916,17.0,Never Be the Same,Camila Cabello,5518029.0,2018-01-26--2018-02-02,us,4eWQlBRaTjPPUlzacqEeoQ
3917,18.0,LOVE. FEAT. ZACARI.,Kendrick Lamar,5297596.0,2018-01-26--2018-02-02,us,6PGoSes0D9eUDeeAafB2As
3918,19.0,PICK IT UP (feat. A$AP Rocky),Famous Dex,5138227.0,2018-01-26--2018-02-02,us,3ncgNpxLoBQ65ABk4djDyd
3919,20.0,Him & I (with Halsey),G-Eazy,5128446.0,2018-01-26--2018-02-02,us,5k38wzpLb15YgncyWdTZE4
3920,21.0,Let You Down,NF,5094445.0,2018-01-26--2018-02-02,us,6mrKP2jyIQmM0rw6fQryjr
3921,22.0,Diplomatic Immunity,Drake,5029812.0,2018-01-26--2018-02-02,us,5goGDc74vVREyN8al8CkPh
3922,23.0,Notice Me,Migos,4917685.0,2018-01-26--2018-02-02,us,3OnOomd79OjqSYHchCQ6ht
3923,24.0,Codeine Dreaming (feat. Lil Wayne),Kodak Black,4680386.0,2018-01-26--2018-02-02,us,4DTpngLjoHj5gFxEZFeD3J
3924,25.0,XO Tour Llif3,Lil Uzi Vert,4662661.0,2018-01-26--2018-02-02,us,7GX5flRQZVHRAGd6B4TmDO
3925,26.0,Sky Walker (feat. Travis Scott),Miguel,4573665.0,2018-01-26--2018-02-02,us,5WoaF1B5XIEnWfmb5NZikf
3926,27.0,Say Something,Justin Timberlake,4523108.0,2018-01-26--2018-02-02,us,09ts3GnICqYEU5PkQCpJK3
3927,28.0,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,4505646.0,2018-01-26--2018-02-02,us,7iDa6hUg2VgEL1o1HjmfBn
3928,29.0,Candy Paint,Post Malone,4498567.0,2018-01-26--2018-02-02,us,42CeaId2XNlxugDvyqHfDf
3929,30.0,Plain Jane,A$AP Ferg,4343293.0,2018-01-26--2018-02-02,us,4dVpf9jZjcORqGTLUaeYj9
3930,1.0,God's Plan,Drake,24209854.0,2018-02-02--2018-02-09,us,2XW4DbS6NddZxRPm5rMCeY
3931,2.0,Stir Fry,Migos,9236997.0,2018-02-02--2018-02-09,us,2UVbBKQOdFAekPTRsnkzcf
3932,3.0,Pray For Me (with Kendrick Lamar),The Weeknd,8001628.0,2018-02-02--2018-02-09,us,4ofvoCdXq99vpMZO4Cfp8x
3933,4.0,Mine,Bazzi,7781736.0,2018-02-02--2018-02-09,us,6tHWl8ows5JOZq9Yfaqn3M
3934,5.0,rockstar,Post Malone,7700941.0,2018-02-02--2018-02-09,us,1OmcAT5Y8eg5bUPv9qJT4R
3935,6.0,Finesse - Remix; feat. Cardi B,Bruno Mars,7065926.0,2018-02-02--2018-02-09,us,3Vo4wInECJQuz9BIBMOu8i
3936,7.0,Narcos,Migos,6699402.0,2018-02-02--2018-02-09,us,0wbnC9AUenxp613TYaJsGK
3937,8.0,The Middle,Zedd,6689374.0,2018-02-02--2018-02-09,us,09IStsImFySgyp0pIQdqAc
3938,9.0,I Fall Apart,Post Malone,6669431.0,2018-02-02--2018-02-09,us,75ZvA4QfFiZvzhj2xkaWAh
3939,10.0,All The Stars (with SZA),Kendrick Lamar,6137052.0,2018-02-02--2018-02-09,us,12SJpYZEdj4kzWZ8FPFg4Y
3940,11.0,Ric Flair Drip (& Metro Boomin),Offset,5971770.0,2018-02-02--2018-02-09,us,7sO5G9EABYOXQKNPNiE9NR
3941,12.0,Bartier Cardi (feat. 21 Savage),Cardi B,5876902.0,2018-02-02--2018-02-09,us,75FDPwaULRdYDn4StFN2rT
3942,13.0,LOVE. FEAT. ZACARI.,Kendrick Lamar,5382911.0,2018-02-02--2018-02-09,us,6PGoSes0D9eUDeeAafB2As
3943,14.0,Havana (feat. Young Thug),Camila Cabello,5369885.0,2018-02-02--2018-02-09,us,1rfofaqEpACxVEHIZBJe6W
3944,15.0,Never Be the Same,Camila Cabello,5340354.0,2018-02-02--2018-02-09,us,4eWQlBRaTjPPUlzacqEeoQ
3945,16.0,Say Something,Justin Timberlake,5259718.0,2018-02-02--2018-02-09,us,1LhMopPAallLeaeNutqbgS
3946,17.0,No Limit,G-Eazy,5153127.0,2018-02-02--2018-02-09,us,2DQ1ITjI0YoLFzuADN1ZBW
3947,18.0,PICK IT UP (feat. A$AP Rocky),Famous Dex,5104068.0,2018-02-02--2018-02-09,us,3ncgNpxLoBQ65ABk4djDyd
3948,19.0,Let You Down,NF,4925603.0,2018-02-02--2018-02-09,us,6mrKP2jyIQmM0rw6fQryjr
3949,20.0,MotorSport,Migos,4883906.0,2018-02-02--2018-02-09,us,4wFjTWCunQFKtukqrNijEt
3950,21.0,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,4709982.0,2018-02-02--2018-02-09,us,7iDa6hUg2VgEL1o1HjmfBn
3951,22.0,Sky Walker (feat. Travis Scott),Miguel,4598997.0,2018-02-02--2018-02-09,us,5WoaF1B5XIEnWfmb5NZikf
3952,23.0,Him & I (with Halsey),G-Eazy,4525060.0,2018-02-02--2018-02-09,us,5k38wzpLb15YgncyWdTZE4
3953,24.0,XO Tour Llif3,Lil Uzi Vert,4452291.0,2018-02-02--2018-02-09,us,7GX5flRQZVHRAGd6B4TmDO
3954,25.0,Betrayed,Lil Xan,4437854.0,2018-02-02--2018-02-09,us,6NWl2m8asvH83xjuXVNsuG
3955,26.0,Candy Paint,Post Malone,4360439.0,2018-02-02--2018-02-09,us,42CeaId2XNlxugDvyqHfDf
3956,27.0,Codeine Dreaming (feat. Lil Wayne),Kodak Black,4321046.0,2018-02-02--2018-02-09,us,4DTpngLjoHj5gFxEZFeD3J
3957,28.0,IDGAF,Dua Lipa,4270569.0,2018-02-02--2018-02-09,us,76cy1WJvNGJTj78UqeA5zr
3958,29.0,Plain Jane,A$AP Ferg,4155279.0,2018-02-02--2018-02-09,us,4dVpf9jZjcORqGTLUaeYj9
3959,30.0,Walk It Talk It,Migos,4129949.0,2018-02-02--2018-02-09,us,6n4U3TlzUGhdSFbUUhTvLP
3960,1.0,God's Plan,Drake,22071986.0,2018-02-09--2018-02-16,us,2XW4DbS6NddZxRPm5rMCeY
